actual_price,predicted_price,residual
494993.5444744353,331234.66717594507,163758.8772984902
265003.9472127818,382918.1726448172,-117914.2254320354
689967.6559224206,659167.568306053,30800.0876163675
350004.04831045395,352015.30054557876,-2011.252235124819
286015.1327169651,360086.86884370766,-74071.73612674256
379951.9209948471,521342.2577476158,-141390.33675276872
286989.23921085306,337355.3250007048,-50366.08578985173
318985.2045594549,460216.91224207054,-141231.7076826156
366406.99398978543,492498.97335180134,-126091.9793620159
850007.1158332613,706324.2557134695,143682.86011979182
585019.2314809182,334323.95827511256,250695.2732058057
985988.5293521361,781928.1316518416,204060.3977002945
810008.4834590409,1096631.195545048,-286622.7120860071
514988.5776090478,321281.4435535576,193707.1340554902
449998.7122159163,582001.9302421737,-132003.2180262574
850007.1158332613,717327.4997347144,132679.6160985469
529982.8889462198,599708.2654204672,-69725.37647424743
333500.6188639126,491662.61158839846,-158161.99272448587
274992.74651726685,341307.8826767902,-66315.13615952333
500018.3116331437,643287.2006207043,-143268.88898756064
224403.26445342018,278408.7555394828,-54005.491086062626
520008.2729758518,512310.4912092692,7697.781766582571
210007.81010831188,299351.23276529205,-89343.42265698017
148999.76384597528,251630.9856647396,-102631.22181876432
965016.0381233898,1154234.379494183,-189218.34137079318
295995.63897349196,358124.68526377087,-62129.0462902789
926991.8011402681,666944.8430750113,260046.95806525683
1500036.501335451,942941.1792655804,557095.3220698705
407501.54375022935,373652.7435009382,33848.80024929118
423496.2761494291,468362.07726660394,-44865.80111717485
414985.9735637159,416642.8768782561,-1656.903314540221
330017.18241123157,265693.1654484588,64324.01696277276
504993.0773774131,491321.1075901117,13671.969787301437
437398.5184303797,440090.40296666283,-2691.884536283149
479980.13662664936,340242.5313152466,139737.60531140276
790009.3027446414,489912.70654157526,300096.5962030662
349899.0628445677,431003.6858767877,-81104.62303222
222993.96783296365,235469.9743793084,-12476.006546344754
534988.2162849667,452994.3483965406,81993.86788842606
884962.0130840725,616133.7389103377,268828.2741737348
1205011.89954595,687068.9643015413,517942.93524440855
164950.38323591813,366053.2807332703,-201102.89749735215
679967.308322311,689037.1224321424,-9069.81410983135
350004.04831045395,376897.0564372014,-26893.008126747445
865013.160284487,485428.9757469044,379584.18453758257
262000.05692127906,367225.52608687605,-105225.469165597
401997.0382352448,384993.5359839389,17003.50225130591
369017.74083109625,358176.10534958745,10841.635481508798
574985.441311107,516186.3041490563,58799.1371620507
685017.7299170608,504957.2078871714,180060.5220298894
345000.10487535974,327976.25599902926,17023.848876330478
919973.367282293,645386.987040112,274586.380242181
721004.0258826709,547967.2385429636,173036.78733970725
335742.57517717173,454854.015126908,-119111.43994973629
770966.3446220226,570128.7455828661,200837.59903915646
297003.73694141285,354752.7142930893,-57748.97735167644
675021.6206943546,647439.6332789126,27581.98741544201
209002.18804354116,249943.7777734045,-40941.589729863335
255556.80687025626,333895.32027838274,-78338.51340812648
444986.8454834047,371613.02012405236,73373.82535935234
563487.2580217449,360266.5428872561,203220.71513448883
285643.5546225249,320431.5050619604,-34787.95043943549
761008.6474109822,489933.2374066741,271075.4100043081
570004.7653278012,1104606.7267855927,-534601.9614577915
561013.3606518835,465140.3518970002,95873.00875488331
226749.2363124144,358721.36280491546,-131972.12649250106
979992.3063963796,694943.8911646534,285048.41523172625
720499.499669329,739387.3831646957,-18887.883495366666
1065015.594775346,905924.5110339567,159091.08374138945
320007.5921617715,412313.1720270143,-92305.57986524282
698995.7911827238,912540.2187581267,-213544.4275754029
289989.50162086176,320681.1531002148,-30691.651479353022
469488.9304329992,379420.4051596011,90068.52527339809
501019.34896005725,528472.5640932487,-27453.215133191436
350004.04831045395,557757.7938677411,-207753.74555728718
823978.7337477448,731426.0695925485,92552.66415519628
325006.350135677,457993.5684599604,-132987.21832428337
549025.4080380053,390817.4935862048,158207.91445180058
225911.81432409553,374331.26029716263,-148419.4459730671
140000.3217775679,310922.53846670117,-170922.21668913326
200005.4709687925,146712.98515099307,53292.48581779943
812523.4058734743,841770.1595789924,-29246.753705518087
292611.1870234085,384083.6499250695,-91472.462901661
749978.6361699108,754003.736959447,-4025.1007895362563
352991.76251796697,521213.31779943494,-168221.55528146797
305010.0482107029,393875.96549402346,-88865.91728332057
1060021.766169926,1355866.3034634953,-295844.5372935694
234990.41381084712,278138.337411234,-43147.92360038686
875018.2305176305,446333.89731607126,428684.3332015592
622998.879990552,629365.3879828146,-6366.507992262603
520008.2729758518,374994.1583242084,145014.11465164338
714972.9580129466,661540.7386646547,53432.21934829198
520997.2279041777,418078.0259666763,102919.20193750138
465003.4016876277,366707.08506622555,98296.31662140216
496480.75480795134,510094.85943056905,-13614.104622617713
429982.5906544442,466830.37433228554,-36847.78367784136
344001.05389531027,348578.0081033662,-4576.954208055919
635012.5236729799,839493.9933724114,-204481.46969943144
419995.8041119478,386494.7794067186,33501.02470522915
367985.9363571447,679726.4080411961,-311740.4716840514
455021.52294948127,365785.85895850055,89235.66399098071
988950.9363288528,812339.1496063091,176611.78672254365
752984.5585514591,488575.5966740399,264408.9618774192
360014.6485423943,545033.9637789106,-185019.3152365163
187493.60178555534,226444.35222111497,-38950.75043555963
350004.04831045395,323583.1375020877,26420.910808366258
617972.971471256,522643.5871579765,95329.38431327947
624995.6695659152,286504.38046459784,338491.2891013174
299000.3431407227,429789.64207088517,-130789.29893016245
334937.7591622761,445590.68768037454,-110652.92851809843
529982.8889462198,466796.61361662345,63186.27532959636
434999.4301195662,444016.27005281264,-9016.839933246432
305254.1538785196,345406.33627347177,-40152.182394952164
527708.8552002106,438099.35133979225,89609.50386041834
749978.6361699108,755073.8781561219,-5095.2419862111565
1484962.385101278,967255.4476491428,517706.93745213526
266012.87796654284,339588.8563606102,-73575.97839406738
314991.2060133072,471278.5657216724,-156287.35970836517
835010.8518699668,628233.0550388148,206777.79683115205
525024.3912403609,388031.5991763069,136992.792064054
345000.10487535974,440949.28656660585,-95949.1816912461
150001.41404490612,130743.07240797624,19258.34163692988
705033.0781109203,592675.5148008926,112357.5633100277
565010.729379228,487165.26123674784,77845.46814248012
669977.8961486298,653515.6508264379,16462.24532219197
730000.1364190738,806878.0888119763,-76877.95239290246
444986.8454834047,508390.57574258477,-63403.73025918007
1100967.6137853302,1043162.4569296943,57805.15685563593
1314937.9024401335,638588.412767605,676349.4896725285
259990.4035777104,349549.1186342418,-89558.7150565314
504034.5014658831,534253.4949385205,-30218.993472637376
774985.8111698879,836258.4785498189,-61272.667379930965
242001.69276232485,447772.82004782086,-205771.127285496
502022.39036503556,466069.2800565526,35953.11030848295
769964.7395583643,743439.0034804355,26525.7360779288
329489.5771161655,450163.8526794286,-120674.2755632631
215001.4389762084,245205.57952888822,-30204.140552679833
207005.3671143447,266517.18184782966,-59511.814733484964
619024.4189999338,847447.5871984601,-228423.16819852637
266012.87796654284,359029.3079664862,-93016.42999994336
512522.55562404904,464365.8491530698,48156.70647097926
539015.7121376827,471205.4896882712,67810.22244941152
305987.64368351887,470402.6208926158,-164414.97720909695
525024.3912403609,415652.3674385337,109372.02380182722
242510.43030458415,355307.31457273365,-112796.8842681495
565010.729379228,924468.9741299095,-359458.24475068157
479932.1410128075,433565.6909737387,46366.45003906882
303003.61042058334,295663.44432204845,7340.166098534886
237993.8233485912,240311.86412484385,-2318.0407762526593
385000.53389145073,416678.54301269876,-31678.009121248033
269493.6211907361,237496.0879877221,31997.533203014027
365017.28952338774,373472.38901445403,-8455.0994910663
409994.9001727164,410139.3172300697,-144.4170573533047
352497.9198209906,345545.8212242512,6952.098596739408
409994.9001727164,356815.0289518158,53179.87122090062
510017.33789744286,401092.58728562895,108924.75061181391
1159964.5473660193,1387113.99668103,-227149.44931501057
279009.19018718053,418199.9309311514,-139190.74074397085
470005.652401455,422887.33640648454,47118.31599497044
309991.4514148582,315059.2644207829,-5067.8130059246905
399992.0696425668,366688.57704770274,33303.492594864045
320007.5921617715,448624.655132218,-128617.06297044648
248997.96432205703,401813.30005145824,-152815.3357294012
286989.23921085306,251532.7258907353,35456.51332011775
609991.3160106216,426093.42252695345,183897.89348366816
730000.1364190738,736783.0432076575,-6782.9067885837285
343004.8959661516,306471.48461634154,36533.41134981008
370015.4350123861,387467.3424334591,-17451.907421073003
465003.4016876277,392243.7456979912,72759.65598963649
365017.28952338774,398431.4496932349,-33414.16016984719
488991.31130171486,373634.24788208725,115357.06341962761
274992.74651726685,290091.6964835973,-15098.94996633043
283991.6172550083,344728.2617625657,-60736.64450755739
479884.15019828704,560005.7070755541,-80121.55687726702
999989.4420914612,719989.5649698067,279999.87712165446
475014.21077960083,447671.82859670423,27342.382182896603
379989.9180867694,354002.84559789154,25987.072488877864
699975.0706260412,644708.561739868,55266.508886173135
322997.54449718515,311110.63194639585,11886.912550789304
565010.729379228,478697.0607545603,86313.66862466768
259990.4035777104,374017.45291372645,-114027.04933601603
449998.7122159163,525047.1787566036,-75048.46654068731
449998.7122159163,391692.5975599793,58306.11465593701
299988.67412229633,351008.42912348884,-51019.755001192505
490019.2720364446,557357.6273096055,-67338.35527316085
593029.8417087824,653233.9335417392,-60204.09183295688
254995.19988933546,429873.07293359697,-174877.8730442615
94996.94384380509,245096.550468912,-150099.6066251069
905008.8485159902,885349.2046576599,19659.643858330324
855978.0394956605,848494.0891354122,7483.950360248215
220003.77845885692,318469.8892886907,-98466.11082983378
625683.5430635015,427648.6309135312,198034.9121499703
229992.04491934925,205248.27709445596,24743.767824893293
493017.52497023816,475362.8614790706,17654.663491167536
299898.6910182003,339811.71263369365,-39913.021615493344
262997.5511763468,349404.2202687148,-86406.66909236804
577001.416253871,477635.0107299253,99366.40552394575
348990.5069156994,274087.1349150767,74903.37200062268
699975.0706260412,506722.1650362726,193252.90558976855
499968.31230198784,391367.5230472633,108600.78925472451
352885.88087225216,319238.0403011633,33647.84057108889
480989.15401100524,427295.81897096743,53693.33504003781
360988.001528678,372838.2360838073,-11850.234555129311
213011.19457486182,356694.90509118163,-143683.7105163198
299988.67412229633,299284.90471145604,703.7694108402939
225009.9719539956,252129.4848551455,-27119.512901149894
728978.851294484,508774.10599204246,220204.74530244153
179943.8253903205,290884.52468169405,-110940.69929137354
405996.57394940424,319630.2374001366,86366.33654926764
997991.4618535088,692188.4909446817,305802.97090882715
507017.0950235253,442899.268563471,64117.82646005432
565010.729379228,465752.10422640556,99258.62515282241
649982.0330316388,569515.448701329,80466.58433030988
314991.2060133072,423317.5961185982,-108326.39010529098
342490.7743098424,299377.20003748115,43113.574272361235
248997.96432205703,390156.5791817489,-141158.61485969188
565010.729379228,455342.7080636365,109668.02131559147
749978.6361699108,887080.3795416284,-137101.74337171763
234990.41381084712,421018.8693675199,-186028.4555566728
205007.12220900704,249888.0095308548,-44880.88732184775
230015.0452738397,313919.9563185266,-83904.91104468689
314991.2060133072,484849.1323166154,-169857.92630330817
598570.7444986484,688342.5558951917,-89771.81139654329
424981.1100595267,424940.2508425716,40.85921695508296
291006.243136263,252465.88068962016,38540.36244664283
850007.1158332613,896688.3952883126,-46681.27945505129
784969.388136717,719315.0915517344,65654.29658498266
423496.2761494291,427166.21989083657,-3669.9437414074782
744002.7425265245,513002.7291412517,231000.01338527276
389999.2129395211,605275.8995789547,-215276.68663943355
1285039.4805462684,765475.2150383306,519564.26550793776
695022.8488154652,637969.6352204176,57053.21359504759
590013.088774859,430060.0191940727,159953.06958078628
388015.28028197825,648370.2556297067,-260354.9753477284
795002.0720617075,839433.8855874914,-44431.813525783946
639984.9887611001,557521.6150525595,82463.37370854057
218490.9775526501,344658.2845752995,-126167.30702264939
550014.5437275284,663310.2140743396,-113295.67034681118
850007.1158332613,702639.369776628,147367.7460566333
338811.7762963602,454103.88807904883,-115292.11178268865
370941.6308623357,398146.82752187114,-27205.19665953546
234990.41381084712,312962.7430334213,-77972.32922257416
200005.4709687925,365791.0041015305,-165785.53313273797
266012.87796654284,360912.9310177056,-94900.05305116274
432008.26543733146,392910.4752200809,39097.790217250586
585019.2314809182,699256.8625411943,-114237.63106027606
541988.4661341164,495050.6262022875,46937.8399318289
170007.86845658242,233760.73565594753,-63752.86719936511
734981.0532709017,932232.1417364925,-197251.08846559084
343004.8959661516,380471.4941388691,-37466.598172717495
397519.79079473944,610592.8733813583,-213073.0825866189
164999.87577439836,342789.0803442491,-177789.20456985073
269898.1649544931,393845.04007269,-123946.87511819688
774985.8111698879,768469.2232147083,6516.587955179624
394983.7879988166,525641.7973779284,-130658.00937911181
199007.93952075846,326579.40972684295,-127571.47020608449
490019.2720364446,401758.26179157227,88261.01024487236
270006.14581520704,443393.1782632881,-173387.03244808107
259990.4035777104,279439.1412814244,-19448.737703713967
698995.7911827238,675081.0718179726,23914.719364751247
333000.74293628917,239635.3851230507,93365.35781323846
500018.3116331437,458870.0208258787,41148.29080726497
282518.69376534194,342012.23030193005,-59493.5365365881
249995.9508216961,297696.45862857567,-47700.507806879556
357003.1913223102,420542.23393977754,-63539.04261746735
429982.5906544442,670114.6815717455,-240132.09091730136
321001.1549240765,376137.20350429224,-55136.04858021572
1457014.445968228,1123828.940673873,333185.50529435487
299988.67412229633,333782.7804053589,-33794.106283062545
426002.28964901064,365537.4883603629,60464.80128864775
502977.1396313113,360143.3877155009,142833.7519158104
544977.615322981,485310.6092503893,59667.00607259176
409994.9001727164,470256.01610643696,-60261.115933720546
248003.96179515906,381251.5510395409,-133247.58924438184
605009.8391871555,557934.5327639183,47075.3064232372
169007.7752088714,235881.99625559675,-66874.22104672535
620015.6508443463,524193.3887112524,95822.26213309384
1599977.3006250064,1434118.312665737,165858.98795926943
279987.4332796247,287537.2749866808,-7549.841707056097
609991.3160106216,637600.3956780774,-27609.07966745575
869957.8141740499,932114.9036786179,-62157.08950456802
375494.8368405318,429636.8742256012,-54142.037385069416
525024.3912403609,481619.90385486756,43404.487385493354
675021.6206943546,603633.8068337525,71387.8138606021
594930.5767563671,671585.1270644175,-76654.55030805035
409994.9001727164,343753.0290255514,66241.87114716502
500018.3116331437,459155.67638822703,40862.63524491666
449998.7122159163,415169.6283455074,34829.08387040894
607495.4715922972,453243.9883009951,154251.4832913021
580357.7484225205,508422.9259277395,71934.822494781
554987.0171874947,633202.5034304335,-78215.48624293879
519021.19527795695,523409.31725888123,-4388.121980924276
1185055.3022170255,710996.5171132527,474058.7851037729
294990.9627184533,629263.4217195124,-334272.4590010591
274992.74651726685,391560.7291475477,-116567.98263028084
535898.4697488769,462529.49397061946,73368.97577825742
488014.30601007206,546531.9554692202,-58517.64945914812
239905.4100872158,355871.1747962819,-115965.7647090661
685017.7299170608,707716.3630842797,-22698.633167218883
669977.8961486298,523295.40208372934,146682.4940649005
504993.0773774131,441825.1920754145,63167.88530199858
449998.7122159163,259231.70522398237,190767.00699193394
225009.9719539956,422798.97993668995,-197789.00798269434
574008.7964442238,385098.6548519364,188910.14159228746
365017.28952338774,495530.60656656424,-130513.3170431765
429982.5906544442,461024.8560942364,-31042.265439792245
607009.669561745,598277.3001403892,8732.369421355776
508998.32257664023,407066.23562032165,101932.08695631858
624995.6695659152,770315.5162039351,-145319.8466380199
514988.5776090478,647472.8895185338,-132484.31190948602
730000.1364190738,505190.009676293,224810.1267427808
1319944.17235804,1343293.0375516093,-23348.865193569334
458997.4805363234,666828.6357689644,-207831.15523264103
749978.6361699108,334190.93240312167,415787.7037667891
617478.7907927068,331750.8269603571,285727.9638323497
305987.64368351887,299614.743126018,6372.900557500892
320007.5921617715,280155.8497721867,39851.742389584775
1037993.4162900057,442897.9792434059,595095.4370465998
574008.7964442238,546038.4008992728,27970.395544951083
274992.74651726685,387059.59886856587,-112066.85235129902
570004.7653278012,557387.6519873877,12617.113340413547
190003.9233234075,337603.1047806884,-147599.1814572809
539986.8141491429,433727.1311499196,106259.68299922335
455021.52294948127,408337.3950812663,46684.12786821497
463981.51868737454,579184.2225671174,-115202.70387974288
1024996.7501866395,904263.2347134476,120733.51547319186
240001.39144624295,306646.78575521207,-66645.39430896912
685977.4263697101,524582.2483785715,161395.17799113865
234005.52378967372,352027.50730544893,-118021.98351577521
574985.441311107,647419.3567456703,-72433.9154345633
412462.2642639386,506427.62225749786,-93965.35799355927
449998.7122159163,341380.3903611293,108618.321854787
484997.9775932012,345413.1587606124,139584.8188325888
589482.3158785922,411510.56666041294,177971.74921817926
344001.05389531027,377772.4834533233,-33771.42955801304
465003.4016876277,481743.1329672393,-16739.731279611588
455021.52294948127,327644.5109887182,127377.01196076308
520008.2729758518,489128.1041849671,30880.168790884665
182992.41813335533,265674.27541475167,-82681.85728139634
534988.2162849667,411732.9401483131,123255.27613665356
1340026.569881108,1287706.8685979953,52319.701283112634
860010.6053878575,967804.7759496712,-107794.17056181363
293549.04259048734,322483.2291464644,-28934.186555977038
309991.4514148582,216424.72211041523,93566.729304443
309991.4514148582,348582.8672016669,-38591.41578680865
320007.5921617715,460273.8574261498,-140266.26526437834
220003.77845885692,308373.90763490077,-88370.12917604385
676982.0246061244,675215.8475016569,1766.177104467526
278507.4253686569,376258.7954463945,-97751.37007773755
669977.8961486298,636654.545673439,33323.35047519079
414985.9735637159,392685.9158234104,22300.057740305492
589010.918609937,631038.2007500238,-42027.28214008687
236996.34546038418,315575.5168995616,-78579.17143917744
330017.18241123157,391905.3322511635,-61888.149839931924
780039.6260472154,775748.2295221149,4291.396525100572
1002993.9148735545,756263.4103467603,246730.5045267942
259990.4035777104,445297.93614674656,-185307.53256903615
662714.7929039261,657707.5210126092,5007.271891316865
209002.18804354116,242972.91286536277,-33970.72482182161
189946.9306957322,249310.0274104926,-59363.09671476038
414985.9735637159,649539.1459616648,-234553.17239794898
301492.3736089186,271952.5964344601,29539.777174458548
394983.7879988166,543676.942818087,-148693.15481927036
242995.9365095631,460938.1716713593,-217942.23516179618
